Tanggal,Tahun,Bulan,Nama_Bulan,Komoditas,Negara_Tujuan,Nilai_Ekspor_USD,Volume_Ton
2024-06-30,2024,6,June,Produk Perikanan,Singapura,48238.46,39.66
2024-06-30,2024,6,June,Produk Perikanan,Vietnam,41772.78,18.66
2024-06-30,2024,6,June,Produk Perikanan,Thailand,81421.22,80.26
2024-06-30,2024,6,June,Produk Perikanan,Korea Selatan,121718.8,61.85
2024-06-30,2024,6,June,Kerajinan Rotan,Tiongkok,87003.77,50.64
2024-06-30,2024,6,June,Kerajinan Rotan,Malaysia,116793.16,41.38
2024-06-30,2024,6,June,Kerajinan Rotan,Jepang,23465.46,7.83
2024-06-30,2024,6,June,Kerajinan Rotan,Amerika Serikat,65458.26,23.24
2024-06-30,2024,6,June,Kerajinan Rotan,Singapura,87083.97,53.79
2024-06-30,2024,6,June,Kerajinan Rotan,Vietnam,26090.83,8.98
2024-06-30,2024,6,June,Kerajinan Rotan,Thailand,59480.9,28.82
2024-06-30,2024,6,June,Kerajinan Rotan,Korea Selatan,24493.8,10.16
2024-06-30,2024,6,June,Minyak Kelapa,Tiongkok,88114.57,58.49
2024-06-30,2024,6,June,Minyak Kelapa,Malaysia,20301.42,14.51
2024-06-30,2024,6,June,Minyak Kelapa,Jepang,48465.88,33.07
2024-06-30,2024,6,June,Minyak Kelapa,Amerika Serikat,87656.03,36.16
2024-06-30,2024,6,June,Minyak Kelapa,Singapura,16529.06,6.92
2024-06-30,2024,6,June,Minyak Kelapa,Vietnam,62940.19,41.96
2024-06-30,2024,6,June,Minyak Kelapa,Thailand,30903.82,11.37
2024-06-30,2024,6,June,Minyak Kelapa,Korea Selatan,54672.11,42.58
2024-06-30,2024,6,June,Produk Olahan,Tiongkok,108881.64,58.25
2024-06-30,2024,6,June,Produk Olahan,Malaysia,111061.18,54.39
2024-06-30,2024,6,June,Produk Olahan,Jepang,51950.41,21.84
2024-06-30,2024,6,June,Produk Olahan,Amerika Serikat,67037.95,35.83
2024-06-30,2024,6,June,Produk Olahan,Singapura,54683.53,31.18
2024-06-30,2024,6,June,Produk Olahan,Vietnam,63564.56,23.03
2024-06-30,2024,6,June,Produk Olahan,Thailand,61190.06,22.37
2024-06-30,2024,6,June,Produk Olahan,Korea Selatan,36247.13,13.75
2024-07-31,2024,7,July,Kakao,Tiongkok,262669.08,68.78
2024-07-31,2024,7,July,Kakao,Malaysia,362450.22,103.27
2024-07-31,2024,7,July,Kakao,Jepang,275531.88,79.16
2024-07-31,2024,7,July,Kakao,Amerika Serikat,223376.53,50.29
2024-07-31,2024,7,July,Kakao,Singapura,200300.05,48.57
2024-07-31,2024,7,July,Kakao,Vietnam,207735.93,44.38
2024-07-31,2024,7,July,Kakao,Thailand,105359.52,21.38
2024-07-31,2024,7,July,Kakao,Korea Selatan,246910.39,52.99
2024-07-31,2024,7,July,Besi dan Baja,Tiongkok,308484.06,84.84
2024-07-31,2024,7,July,Besi dan Baja,Malaysia,433521.42,123.3
2024-07-31,2024,7,July,Besi dan Baja,Jepang,227665.04,65.51
2024-07-31,2024,7,July,Besi dan Baja,Amerika Serikat,177209.62,71.55
2024-07-31,2024,7,July,Besi dan Baja,Singapura,294039.47,119.56
2024-07-31,2024,7,July,Besi dan Baja,Vietnam,205168.9,53.56
2024-07-31,2024,7,July,Besi dan Baja,Thailand,253899.93,58.29
2024-07-31,2024,7,July,Besi dan Baja,Korea Selatan,192571.45,40.0
2024-07-31,2024,7,July,Kelapa,Tiongkok,151010.6,129.68
2024-07-31,2024,7,July,Kelapa,Malaysia,134083.73,97.53
2024-07-31,2024,7,July,Kelapa,Jepang,126991.01,76.74
2024-07-31,2024,7,July,Kelapa,Amerika Serikat,159769.9,96.99
2024-07-31,2024,7,July,Kelapa,Singapura,42340.7,15.83
2024-07-31,2024,7,July,Kelapa,Vietnam,46731.95,20.46
2024-07-31,2024,7,July,Kelapa,Thailand,112975.34,65.44
2024-07-31,2024,7,July,Kelapa,Korea Selatan,80524.45,42.12
2024-07-31,2024,7,July,Jagung,Tiongkok,100973.25,40.08
2024-07-31,2024,7,July,Jagung,Malaysia,126149.29,82.27
2024-07-31,2024,7,July,Jagung,Jepang,46613.08,19.8
2024-07-31,2024,7,July,Jagung,Amerika Serikat,111659.48,45.43
2024-07-31,2024,7,July,Jagung,Singapura,76898.93,27.41
2024-07-31,2024,7,July,Jagung,Vietnam,41247.84,27.43
2024-07-31,2024,7,July,Jagung,Thailand,14565.0,7.11
2024-07-31,2024,7,July,Jagung,Korea Selatan,55744.48,18.91
2024-07-31,2024,7,July,Produk Perikanan,Tiongkok,79324.83,45.65
2024-07-31,2024,7,July,Produk Perikanan,Malaysia,110421.46,42.52
2024-07-31,2024,7,July,Produk Perikanan,Jepang,124532.06,46.02
2024-07-31,2024,7,July,Produk Perikanan,Amerika Serikat,60573.79,24.95
2024-07-31,2024,7,July,Produk Perikanan,Singapura,66484.74,60.44
2024-07-31,2024,7,July,Produk Perikanan,Vietnam,78083.34,51.95
2024-07-31,2024,7,July,Produk Perikanan,Thailand,90749.9,60.92
2024-07-31,2024,7,July,Produk Perikanan,Korea Selatan,138660.79,135.95
2024-07-31,2024,7,July,Kerajinan Rotan,Tiongkok,73625.5,44.79
2024-07-31,2024,7,July,Kerajinan Rotan,Malaysia,17693.17,12.03
2024-07-31,2024,7,July,Kerajinan Rotan,Jepang,65060.19,48.8
2024-07-31,2024,7,July,Kerajinan Rotan,Amerika Serikat,50939.48,31.92
2024-07-31,2024,7,July,Kerajinan Rotan,Singapura,17156.51,16.3
2024-07-31,2024,7,July,Kerajinan Rotan,Vietnam,33255.06,12.83
2024-07-31,2024,7,July,Kerajinan Rotan,Thailand,46770.36,23.09
2024-07-31,2024,7,July,Kerajinan Rotan,Korea Selatan,31951.93,25.7
2024-07-31,2024,7,July,Minyak Kelapa,Tiongkok,55237.31,29.3
2024-07-31,2024,7,July,Minyak Kelapa,Malaysia,69933.39,31.21
2024-07-31,2024,7,July,Minyak Kelapa,Jepang,75449.8,31.28
2024-07-31,2024,7,July,Minyak Kelapa,Amerika Serikat,67723.3,24.65
2024-07-31,2024,7,July,Minyak Kelapa,Singapura,41777.83,16.52
2024-07-31,2024,7,July,Minyak Kelapa,Vietnam,14529.4,5.22
2024-07-31,2024,7,July,Minyak Kelapa,Thailand,73939.0,29.37
2024-07-31,2024,7,July,Minyak Kelapa,Korea Selatan,16288.74,7.43
2024-07-31,2024,7,July,Produk Olahan,Tiongkok,53849.22,45.61
2024-07-31,2024,7,July,Produk Olahan,Malaysia,70249.88,58.1
2024-07-31,2024,7,July,Produk Olahan,Jepang,86331.29,34.06
2024-07-31,2024,7,July,Produk Olahan,Amerika Serikat,55325.81,19.04
2024-07-31,2024,7,July,Produk Olahan,Singapura,31922.21,24.21
2024-07-31,2024,7,July,Produk Olahan,Vietnam,41050.33,19.08
2024-07-31,2024,7,July,Produk Olahan,Thailand,52788.23,26.14
2024-07-31,2024,7,July,Produk Olahan,Korea Selatan,83014.76,51.26
2024-08-31,2024,8,August,Kakao,Tiongkok,112081.96,22.99
2024-08-31,2024,8,August,Kakao,Malaysia,181369.97,84.76
2024-08-31,2024,8,August,Kakao,Jepang,329436.45,99.76
2024-08-31,2024,8,August,Kakao,Amerika Serikat,249776.66,64.21
2024-08-31,2024,8,August,Kakao,Singapura,145026.11,47.35
2024-08-31,2024,8,August,Kakao,Vietnam,283673.0,57.55
2024-08-31,2024,8,August,Kakao,Thailand,87929.86,19.67
2024-08-31,2024,8,August,Kakao,Korea Selatan,267824.54,78.38
2024-08-31,2024,8,August,Besi dan Baja,Tiongkok,279482.43,94.25
2024-08-31,2024,8,August,Besi dan Baja,Malaysia,393566.98,89.28
2024-08-31,2024,8,August,Besi dan Baja,Jepang,323681.15,83.48
2024-08-31,2024,8,August,Besi dan Baja,Amerika Serikat,210747.33,46.02
2024-08-31,2024,8,August,Besi dan Baja,Singapura,191134.19,49.92
2024-08-31,2024,8,August,Besi dan Baja,Vietnam,187224.64,72.54
2024-08-31,2024,8,August,Besi dan Baja,Thailand,244218.41,51.59
2024-08-31,2024,8,August,Besi dan Baja,Korea Selatan,174819.62,44.3
2024-08-31,2024,8,August,Kelapa,Tiongkok,165502.06,60.46
2024-08-31,2024,8,August,Kelapa,Malaysia,153680.53,120.05
2024-08-31,2024,8,August,Kelapa,Jepang,106282.37,52.55
2024-08-31,2024,8,August,Kelapa,Amerika Serikat,125554.22,98.94
2024-08-31,2024,8,August,Kelapa,Singapura,75981.05,48.04
2024-08-31,2024,8,August,Kelapa,Vietnam,130574.79,44.65
2024-08-31,2024,8,August,Kelapa,Thailand,103390.26,50.42
2024-08-31,2024,8,August,Kelapa,Korea Selatan,96623.59,45.79
2024-08-31,2024,8,August,Jagung,Tiongkok,39307.55,22.63
2024-08-31,2024,8,August,Jagung,Malaysia,126496.86,67.0
2024-08-31,2024,8,August,Jagung,Jepang,77469.1,50.6
2024-08-31,2024,8,August,Jagung,Amerika Serikat,102099.91,52.35
2024-08-31,2024,8,August,Jagung,Singapura,31637.41,27.55
2024-08-31,2024,8,August,Jagung,Vietnam,74108.76,24.83
2024-08-31,2024,8,August,Jagung,Thailand,85357.14,32.16
2024-08-31,2024,8,August,Jagung,Korea Selatan,59587.19,33.77
2024-08-31,2024,8,August,Produk Perikanan,Tiongkok,116720.2,56.18
2024-08-31,2024,8,August,Produk Perikanan,Malaysia,112788.8,58.11
2024-08-31,2024,8,August,Produk Perikanan,Jepang,150491.67,79.68
2024-08-31,2024,8,August,Produk Perikanan,Amerika Serikat,56539.23,56.16
2024-08-31,2024,8,August,Produk Perikanan,Singapura,121828.57,101.66
2024-08-31,2024,8,August,Produk Perikanan,Vietnam,51892.04,36.82
2024-08-31,2024,8,August,Produk Perikanan,Thailand,47026.26,18.49
2024-08-31,2024,8,August,Produk Perikanan,Korea Selatan,88073.37,63.99
2024-08-31,2024,8,August,Kerajinan Rotan,Tiongkok,60154.17,20.68
2024-08-31,2024,8,August,Kerajinan Rotan,Malaysia,84774.89,45.12
2024-08-31,2024,8,August,Kerajinan Rotan,Jepang,58155.09,50.91
2024-08-31,2024,8,August,Kerajinan Rotan,Amerika Serikat,29047.48,11.85
2024-08-31,2024,8,August,Kerajinan Rotan,Singapura,87908.07,63.42
2024-08-31,2024,8,August,Kerajinan Rotan,Vietnam,66036.02,22.49
2024-08-31,2024,8,August,Kerajinan Rotan,Thailand,53480.52,30.71
2024-08-31,2024,8,August,Kerajinan Rotan,Korea Selatan,50626.78,38.02
2024-08-31,2024,8,August,Minyak Kelapa,Tiongkok,30812.0,14.14
2024-08-31,2024,8,August,Minyak Kelapa,Malaysia,61851.63,26.61
2024-08-31,2024,8,August,Minyak Kelapa,Jepang,70326.03,44.67
2024-08-31,2024,8,August,Minyak Kelapa,Amerika Serikat,62101.51,21.09
2024-08-31,2024,8,August,Minyak Kelapa,Singapura,25757.89,18.52
2024-08-31,2024,8,August,Minyak Kelapa,Vietnam,26053.32,11.05
2024-08-31,2024,8,August,Minyak Kelapa,Thailand,50420.93,18.17
2024-08-31,2024,8,August,Minyak Kelapa,Korea Selatan,38550.65,22.09
2024-08-31,2024,8,August,Produk Olahan,Tiongkok,35298.79,15.56
2024-08-31,2024,8,August,Produk Olahan,Malaysia,108789.66,43.29
2024-08-31,2024,8,August,Produk Olahan,Jepang,49620.73,34.95
2024-08-31,2024,8,August,Produk Olahan,Amerika Serikat,47735.04,32.93
2024-08-31,2024,8,August,Produk Olahan,Singapura,21502.11,8.42
2024-08-31,2024,8,August,Produk Olahan,Vietnam,49485.59,26.0
2024-08-31,2024,8,August,Produk Olahan,Thailand,69700.98,25.48
2024-08-31,2024,8,August,Produk Olahan,Korea Selatan,14817.95,8.0
2024-09-30,2024,9,September,Kakao,Tiongkok,228035.74,57.67
2024-09-30,2024,9,September,Kakao,Malaysia,320184.01,125.66
2024-09-30,2024,9,September,Kakao,Jepang,130872.71,31.69
2024-09-30,2024,9,September,Kakao,Amerika Serikat,156867.48,38.12
2024-09-30,2024,9,September,Kakao,Singapura,231293.7,59.42
2024-09-30,2024,9,September,Kakao,Vietnam,141298.58,40.99
2024-09-30,2024,9,September,Kakao,Thailand,155316.1,37.93
2024-09-30,2024,9,September,Kakao,Korea Selatan,85086.27,32.21
2024-09-30,2024,9,September,Besi dan Baja,Tiongkok,290260.27,68.35
2024-09-30,2024,9,September,Besi dan Baja,Malaysia,226768.32,46.5
2024-09-30,2024,9,September,Besi dan Baja,Jepang,406888.41,98.75
2024-09-30,2024,9,September,Besi dan Baja,Amerika Serikat,120223.99,45.2
2024-09-30,2024,9,September,Besi dan Baja,Singapura,296833.16,97.86
2024-09-30,2024,9,September,Besi dan Baja,Vietnam,154822.75,34.73
2024-09-30,2024,9,September,Besi dan Baja,Thailand,139215.33,46.06
2024-09-30,2024,9,September,Besi dan Baja,Korea Selatan,154208.89,35.94
2024-09-30,2024,9,September,Kelapa,Tiongkok,89350.68,33.41
2024-09-30,2024,9,September,Kelapa,Malaysia,158738.54,53.4
2024-09-30,2024,9,September,Kelapa,Jepang,88640.51,50.8
2024-09-30,2024,9,September,Kelapa,Amerika Serikat,125297.24,54.75
2024-09-30,2024,9,September,Kelapa,Singapura,54654.88,20.5
2024-09-30,2024,9,September,Kelapa,Vietnam,100393.48,36.12
2024-09-30,2024,9,September,Kelapa,Thailand,58098.31,31.24
2024-09-30,2024,9,September,Kelapa,Korea Selatan,38060.76,13.08
2024-09-30,2024,9,September,Jagung,Tiongkok,71989.89,35.77
2024-09-30,2024,9,September,Jagung,Malaysia,112430.45,41.58
2024-09-30,2024,9,September,Jagung,Jepang,32115.89,25.83
2024-09-30,2024,9,September,Jagung,Amerika Serikat,42799.26,21.26
2024-09-30,2024,9,September,Jagung,Singapura,54233.73,19.51
2024-09-30,2024,9,September,Jagung,Vietnam,44055.86,16.26
2024-09-30,2024,9,September,Jagung,Thailand,60057.61,37.94
2024-09-30,2024,9,September,Jagung,Korea Selatan,80490.99,37.01
2024-09-30,2024,9,September,Produk Perikanan,Tiongkok,189456.28,171.1
2024-09-30,2024,9,September,Produk Perikanan,Malaysia,124449.0,55.27
2024-09-30,2024,9,September,Produk Perikanan,Jepang,85196.93,40.31
2024-09-30,2024,9,September,Produk Perikanan,Amerika Serikat,65075.31,24.76
2024-09-30,2024,9,September,Produk Perikanan,Singapura,107378.21,63.95
2024-09-30,2024,9,September,Produk Perikanan,Vietnam,102627.68,87.59
2024-09-30,2024,9,September,Produk Perikanan,Thailand,43608.0,17.39
2024-09-30,2024,9,September,Produk Perikanan,Korea Selatan,77260.1,68.27
2024-09-30,2024,9,September,Kerajinan Rotan,Tiongkok,90492.54,57.94
2024-09-30,2024,9,September,Kerajinan Rotan,Malaysia,50780.51,26.73
2024-09-30,2024,9,September,Kerajinan Rotan,Jepang,22585.03,7.88
2024-09-30,2024,9,September,Kerajinan Rotan,Amerika Serikat,23129.02,13.03
2024-09-30,2024,9,September,Kerajinan Rotan,Singapura,38726.2,16.21
2024-09-30,2024,9,September,Kerajinan Rotan,Vietnam,26605.73,10.08
2024-09-30,2024,9,September,Kerajinan Rotan,Thailand,78981.58,66.72
2024-09-30,2024,9,September,Kerajinan Rotan,Korea Selatan,31873.09,14.33
2024-09-30,2024,9,September,Minyak Kelapa,Tiongkok,22428.18,15.66
2024-09-30,2024,9,September,Minyak Kelapa,Malaysia,52529.23,25.89
2024-09-30,2024,9,September,Minyak Kelapa,Jepang,81808.11,35.38
2024-09-30,2024,9,September,Minyak Kelapa,Amerika Serikat,46796.44,24.03
2024-09-30,2024,9,September,Minyak Kelapa,Singapura,55183.77,37.8
2024-09-30,2024,9,September,Minyak Kelapa,Vietnam,64954.89,46.23
2024-09-30,2024,9,September,Minyak Kelapa,Thailand,58892.14,51.06
2024-09-30,2024,9,September,Minyak Kelapa,Korea Selatan,41750.32,18.82
2024-09-30,2024,9,September,Produk Olahan,Tiongkok,84403.18,38.54
2024-09-30,2024,9,September,Produk Olahan,Malaysia,19766.04,7.91
2024-09-30,2024,9,September,Produk Olahan,Jepang,84456.31,45.89
2024-09-30,2024,9,September,Produk Olahan,Amerika Serikat,80610.36,29.56
2024-09-30,2024,9,September,Produk Olahan,Singapura,26264.29,10.3
2024-09-30,2024,9,September,Produk Olahan,Vietnam,22750.18,8.1
2024-09-30,2024,9,September,Produk Olahan,Thailand,15632.43,15.02
2024-09-30,2024,9,September,Produk Olahan,Korea Selatan,52776.12,32.54
2024-10-31,2024,10,October,Kakao,Tiongkok,164510.5,40.72
2024-10-31,2024,10,October,Kakao,Malaysia,449888.06,168.65
2024-10-31,2024,10,October,Kakao,Jepang,106682.71,24.73
2024-10-31,2024,10,October,Kakao,Amerika Serikat,112530.97,24.33
2024-10-31,2024,10,October,Kakao,Singapura,149237.46,36.34
2024-10-31,2024,10,October,Kakao,Vietnam,237109.43,80.51
2024-10-31,2024,10,October,Kakao,Thailand,187486.26,61.24
2024-10-31,2024,10,October,Kakao,Korea Selatan,101884.64,41.61
2024-10-31,2024,10,October,Besi dan Baja,Tiongkok,363114.17,140.53
2024-10-31,2024,10,October,Besi dan Baja,Malaysia,509137.51,185.83
2024-10-31,2024,10,October,Besi dan Baja,Jepang,383085.62,114.55
2024-10-31,2024,10,October,Besi dan Baja,Amerika Serikat,334102.91,99.03
2024-10-31,2024,10,October,Besi dan Baja,Singapura,300561.89,79.59
2024-10-31,2024,10,October,Besi dan Baja,Vietnam,164431.39,56.71
2024-10-31,2024,10,October,Besi dan Baja,Thailand,130964.63,61.51
2024-10-31,2024,10,October,Besi dan Baja,Korea Selatan,269654.83,67.73
2024-10-31,2024,10,October,Kelapa,Tiongkok,203341.94,103.72
2024-10-31,2024,10,October,Kelapa,Malaysia,117897.93,41.32
2024-10-31,2024,10,October,Kelapa,Jepang,77040.4,36.2
2024-10-31,2024,10,October,Kelapa,Amerika Serikat,58156.88,26.65
2024-10-31,2024,10,October,Kelapa,Singapura,46951.99,16.21
2024-10-31,2024,10,October,Kelapa,Vietnam,113726.64,48.35
2024-10-31,2024,10,October,Kelapa,Thailand,102984.07,43.8
2024-10-31,2024,10,October,Kelapa,Korea Selatan,73732.44,26.81
2024-10-31,2024,10,October,Jagung,Tiongkok,82651.17,28.87
2024-10-31,2024,10,October,Jagung,Malaysia,93236.84,38.76
2024-10-31,2024,10,October,Jagung,Jepang,86273.16,43.82
2024-10-31,2024,10,October,Jagung,Amerika Serikat,59955.46,46.16
2024-10-31,2024,10,October,Jagung,Singapura,61872.8,60.01
2024-10-31,2024,10,October,Jagung,Vietnam,14582.3,7.96
2024-10-31,2024,10,October,Jagung,Thailand,68779.94,23.8
2024-10-31,2024,10,October,Jagung,Korea Selatan,33309.75,11.69
2024-10-31,2024,10,October,Produk Perikanan,Tiongkok,162610.46,68.0
2024-10-31,2024,10,October,Produk Perikanan,Malaysia,171612.94,98.81
2024-10-31,2024,10,October,Produk Perikanan,Jepang,50038.08,28.22
2024-10-31,2024,10,October,Produk Perikanan,Amerika Serikat,56337.5,53.85
2024-10-31,2024,10,October,Produk Perikanan,Singapura,119632.16,45.93
2024-10-31,2024,10,October,Produk Perikanan,Vietnam,84124.52,38.26
2024-10-31,2024,10,October,Produk Perikanan,Thailand,60647.73,24.9
2024-10-31,2024,10,October,Produk Perikanan,Korea Selatan,53810.58,19.77
2024-10-31,2024,10,October,Kerajinan Rotan,Tiongkok,18939.59,16.02
2024-10-31,2024,10,October,Kerajinan Rotan,Malaysia,53624.6,26.57
2024-10-31,2024,10,October,Kerajinan Rotan,Jepang,35087.43,12.43
2024-10-31,2024,10,October,Kerajinan Rotan,Amerika Serikat,19689.57,12.3
2024-10-31,2024,10,October,Kerajinan Rotan,Singapura,34222.78,22.11
2024-10-31,2024,10,October,Kerajinan Rotan,Vietnam,62678.53,20.95
2024-10-31,2024,10,October,Kerajinan Rotan,Thailand,41741.11,18.67
2024-10-31,2024,10,October,Kerajinan Rotan,Korea Selatan,40011.79,14.24
2024-10-31,2024,10,October,Minyak Kelapa,Tiongkok,76050.78,33.16
2024-10-31,2024,10,October,Minyak Kelapa,Malaysia,91856.33,85.05
2024-10-31,2024,10,October,Minyak Kelapa,Jepang,57359.69,35.21
2024-10-31,2024,10,October,Minyak Kelapa,Amerika Serikat,97189.82,39.46
2024-10-31,2024,10,October,Minyak Kelapa,Singapura,34514.33,12.55
2024-10-31,2024,10,October,Minyak Kelapa,Vietnam,31227.68,12.65
2024-10-31,2024,10,October,Minyak Kelapa,Thailand,59870.96,29.0
2024-10-31,2024,10,October,Minyak Kelapa,Korea Selatan,49917.86,21.86
2024-10-31,2024,10,October,Produk Olahan,Tiongkok,23443.55,12.56
2024-10-31,2024,10,October,Produk Olahan,Malaysia,107811.99,37.74
2024-10-31,2024,10,October,Produk Olahan,Jepang,82976.98,44.17
2024-10-31,2024,10,October,Produk Olahan,Amerika Serikat,33781.64,19.39
2024-10-31,2024,10,October,Produk Olahan,Singapura,16330.9,6.68
2024-10-31,2024,10,October,Produk Olahan,Vietnam,45099.7,23.79
2024-10-31,2024,10,October,Produk Olahan,Thailand,59859.31,37.97
2024-10-31,2024,10,October,Produk Olahan,Korea Selatan,50168.88,23.59
2024-11-30,2024,11,November,Kakao,Tiongkok,205429.41,43.71
2024-11-30,2024,11,November,Kakao,Malaysia,461106.68,107.21
2024-11-30,2024,11,November,Kakao,Jepang,105509.02,24.45
2024-11-30,2024,11,November,Kakao,Amerika Serikat,223949.04,65.72
2024-11-30,2024,11,November,Kakao,Singapura,191516.87,41.97
2024-11-30,2024,11,November,Kakao,Vietnam,180384.18,58.12
2024-11-30,2024,11,November,Kakao,Thailand,271636.42,92.72
2024-11-30,2024,11,November,Kakao,Korea Selatan,108559.61,27.22
2024-11-30,2024,11,November,Besi dan Baja,Tiongkok,275869.99,92.75
2024-11-30,2024,11,November,Besi dan Baja,Malaysia,420458.04,140.75
2024-11-30,2024,11,November,Besi dan Baja,Jepang,142516.34,54.27
2024-11-30,2024,11,November,Besi dan Baja,Amerika Serikat,162940.13,35.97
2024-11-30,2024,11,November,Besi dan Baja,Singapura,373256.19,91.48
2024-11-30,2024,11,November,Besi dan Baja,Vietnam,273920.18,72.07
2024-11-30,2024,11,November,Besi dan Baja,Thailand,272046.65,130.02
2024-11-30,2024,11,November,Besi dan Baja,Korea Selatan,319141.83,72.75
2024-11-30,2024,11,November,Kelapa,Tiongkok,127482.44,42.77
2024-11-30,2024,11,November,Kelapa,Malaysia,160390.91,102.37
2024-11-30,2024,11,November,Kelapa,Jepang,101416.16,77.6
2024-11-30,2024,11,November,Kelapa,Amerika Serikat,105508.76,83.97
2024-11-30,2024,11,November,Kelapa,Singapura,116218.97,70.26
2024-11-30,2024,11,November,Kelapa,Vietnam,120973.73,83.18
2024-11-30,2024,11,November,Kelapa,Thailand,111001.82,44.21
2024-11-30,2024,11,November,Kelapa,Korea Selatan,110694.3,43.35
2024-11-30,2024,11,November,Jagung,Tiongkok,19065.03,10.79
2024-11-30,2024,11,November,Jagung,Malaysia,73687.94,31.73
2024-11-30,2024,11,November,Jagung,Jepang,79872.61,53.34
2024-11-30,2024,11,November,Jagung,Amerika Serikat,67125.99,36.11
2024-11-30,2024,11,November,Jagung,Singapura,19388.71,10.75
2024-11-30,2024,11,November,Jagung,Vietnam,71351.95,39.05
2024-11-30,2024,11,November,Jagung,Thailand,54022.6,18.72
2024-11-30,2024,11,November,Jagung,Korea Selatan,44103.32,17.02
2024-11-30,2024,11,November,Produk Perikanan,Tiongkok,65363.83,28.98
2024-11-30,2024,11,November,Produk Perikanan,Malaysia,149695.95,72.73
2024-11-30,2024,11,November,Produk Perikanan,Jepang,88169.01,56.56
2024-11-30,2024,11,November,Produk Perikanan,Amerika Serikat,140173.52,104.45
2024-11-30,2024,11,November,Produk Perikanan,Singapura,56311.57,22.11
2024-11-30,2024,11,November,Produk Perikanan,Vietnam,82195.88,47.73
2024-11-30,2024,11,November,Produk Perikanan,Thailand,105184.18,43.18
2024-11-30,2024,11,November,Produk Perikanan,Korea Selatan,145167.22,87.61
2024-11-30,2024,11,November,Kerajinan Rotan,Tiongkok,25787.33,14.7
2024-11-30,2024,11,November,Kerajinan Rotan,Malaysia,43279.21,27.99
2024-11-30,2024,11,November,Kerajinan Rotan,Jepang,70170.03,37.39
2024-11-30,2024,11,November,Kerajinan Rotan,Amerika Serikat,76465.83,32.56
2024-11-30,2024,11,November,Kerajinan Rotan,Singapura,64287.86,42.05
2024-11-30,2024,11,November,Kerajinan Rotan,Vietnam,16181.14,7.61
2024-11-30,2024,11,November,Kerajinan Rotan,Thailand,20406.38,12.75
2024-11-30,2024,11,November,Kerajinan Rotan,Korea Selatan,58628.76,22.26
2024-11-30,2024,11,November,Minyak Kelapa,Tiongkok,54316.65,36.44
2024-11-30,2024,11,November,Minyak Kelapa,Malaysia,18139.3,6.57
2024-11-30,2024,11,November,Minyak Kelapa,Jepang,88696.95,52.65
2024-11-30,2024,11,November,Minyak Kelapa,Amerika Serikat,66611.97,30.62
2024-11-30,2024,11,November,Minyak Kelapa,Singapura,40644.79,16.51
2024-11-30,2024,11,November,Minyak Kelapa,Vietnam,11886.4,6.2
2024-11-30,2024,11,November,Minyak Kelapa,Thailand,55514.47,38.87
2024-11-30,2024,11,November,Minyak Kelapa,Korea Selatan,22215.41,10.59
2024-11-30,2024,11,November,Produk Olahan,Tiongkok,26100.97,23.68
2024-11-30,2024,11,November,Produk Olahan,Malaysia,28029.78,11.6
2024-11-30,2024,11,November,Produk Olahan,Jepang,24063.35,11.93
2024-11-30,2024,11,November,Produk Olahan,Amerika Serikat,101405.86,35.09
2024-11-30,2024,11,November,Produk Olahan,Singapura,49893.23,26.12
